Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
25,23,1,221.62398854863653,0,3600.0,-1,1.322103,0.0,1,221.62398854863653,0,84.319931,SAT,,0.291,
26,24,1,40.02301777478813,0,3600.0,-1,1.382314,0.0,1,40.02301777478813,0,85.70224499999999,SAT,,0.306,
27,25,1,120.29933773905985,0,3600.0,-1,1.4601359999999999,0.0,1,120.29933773905985,0,87.162381,SAT,,0.251,
28,26,1,26.826662493110106,0,3600.0,-1,1.518891,0.0,1,26.826662493110106,0,88.68127199999999,SAT,,0.264,
29,27,1,166.94329382775626,0,3600.0,-1,1.573292,0.0,1,166.94329382775626,0,90.25456399999999,SAT,,0.276,
30,28,1,32.1890057240023,0,3600.0,-1,1.634321,0.0,1,32.1890057240023,0,91.88888499999999,SAT,,0.322,
31,29,1,12.156572841118724,0,3600.0,-1,1.699672,0.0,1,12.156572841118724,0,93.588557,SAT,,0.206,
32,30,1,35.17329024378715,0,3600.0,-1,1.772142,0.0,1,35.17329024378715,0,95.360699,SAT,,0.305,
33,31,1,43.84364028644718,0,3600.0,-1,1.827356,0.0,1,43.84364028644718,0,97.18805499999999,SAT,,0.284,
34,32,1,28.2419424042824,0,3600.0,-1,1.892193,0.0,1,28.2419424042824,0,99.080248,SAT,,0.249,
35,33,1,174.38827797121007,0,3600.0,-1,1.953843,0.0,1,174.38827797121007,0,101.034091,SAT,,0.298,
36,34,1,165.04539626687435,0,3600.0,-1,2.009122,0.0,1,165.04539626687435,0,103.04321300000001,SAT,,0.334,
